test_id,ref_utterance,ref_utterance_artist,script,type,expected_name,expected_id,asr_pass,e2e_asr_pass,e2e_ref_pass
309416,嘿Siri播放Led Zeppelin的歌,Led Zeppelin,,,Led Zeppelin,994656,False,False,True
309660,嘿Siri播放Gucci Mane的歌,Gucci Mane,,,Gucci Mane,62374520,False,False,True
310090,嘿Siri播放Davichi的歌,Davichi,,,Davichi,462672399,False,False,False
308426,嘿Siri播放Gwen Stefani的歌,Gwen Stefani,,,Gwen Stefani,108717,False,False,True
308321,嘿Siri播放AWOLNATION的歌,AWOLNATION,,,AWOLNATION,371362363,False,False,False
309257,嘿Siri播放HENRY的歌,HENRY,,,HENRY,660560673,False,False,True
310094,嘿Siri播放Hardwell的歌,Hardwell,,,Hardwell,270486655,False,False,True
308897,嘿Siri播放Ms.OOJA的歌,Ms.OOJA,,,Ms.OOJA,417992041,False,False,True
308951,嘿Siri播放郑世云的歌,郑世云,,,,,,,
309672,嘿Siri播放Phoenix的歌,Phoenix,,,Phoenix,5500360,False,False,True
309866,嘿Siri播放Armin van Buuren的歌,Armin van Buuren,,,Armin van Buuren,17976294,False,False,True
309547,嘿Siri播放Hello Nico的歌,Hello Nico,,,Hello Nico,897779816,False,False,True
310104,嘿Siri播放The xx的歌,The xx,,,The xx,315473044,False,False,True
309945,嘿Siri播放Phoebe Ryan的歌,Phoebe Ryan,,,Phoebe Ryan,725170786,False,True,True
309499,嘿Siri播放Everland Kids的歌,Everland Kids,,,Everland Kids,271937035,False,False,True
309336,嘿Siri播放Chance the Rapper的歌,Chance the Rapper,,,Chance the Rapper,563355119,False,False,True
310105,嘿Siri播放Russian Red的歌,Russian Red,,,Russian Red,282141245,False,False,True
309705,嘿Siri播放Tiësto的歌,Tiësto,,,Tiësto,4091218,False,False,True
309007,嘿Siri播放ピアノ 胎教 音楽 Masters的歌,ピアノ 胎教 音楽 Masters,,,ピアノ 胎教 音楽 Masters,630297488,False,False,True
309625,嘿Siri播放艾拉 亨德森的歌,艾拉 亨德森,,,Ella Henderson,567487911,False,False,True
309424,嘿Siri播放ZM Taiwan的歌,ZM Taiwan,,,ZM Taiwan,1243267752,False,False,True
309127,嘿Siri播放Ella Vos的歌,Ella Vos,,,Ella Vos,1137107080,False,True,True
309236,嘿Siri播放史提夫汪達的歌,史提夫汪達,,,Stevie Wonder,46726,False,False,True
309052,嘿Siri播放Hélène Grimaud的歌,Hélène Grimaud,,,Hélène Grimaud,2676832,False,False,True
310093,嘿Siri播放James Hype的歌,James Hype,,,James Hype,925734064,False,False,True
308328,嘿Siri播放gesunokiwamiotome的歌,gesunokiwamiotome,,,gesunokiwamiotome,605177432,False,False,True
309639,嘿Siri播放t.A.T.u.的歌,t.A.T.u.,,,t.A.T.u.,352317,False,False,True
308710,嘿Siri播放Loote的歌,Loote,,,Loote,1230692924,False,False,True
309097,嘿Siri播放Sara Bareilles的歌,Sara Bareilles,,,Sara Bareilles,64398046,False,False,True
309664,嘿Siri播放Tritonal的歌,Tritonal,,,Tritonal,283453767,False,False,True
308770,嘿Siri播放Hans de Back的歌,Hans de Back,,,Hans de Back,128589227,False,False,True
309544,嘿Siri播放Leo王的歌,Leo王,,,Leo王,661953939,False,False,True
310100,嘿Siri播放Cheeze的歌,Cheeze,,,Cheeze,411941427,False,False,True
309898,嘿Siri播放Michael Bolton的歌,Michael Bolton,,,Michael Bolton,200151,False,False,True
308946,嘿Siri播放Zion.T的歌,Zion.T,,,Zion.T,419393676,False,False,True
308370,嘿Siri播放利爾龐普的歌,利爾龐普,,,Lil Pump,1129587661,False,False,False
309137,嘿Siri播放Eminem的歌,Eminem,,,Eminem,111051,False,False,True
309016,嘿Siri播放R.E.M.的歌,R.E.M.,,,R.E.M.,311145,False,False,True
309448,嘿Siri播放Original Broadway Cast of Hamilton的歌,Original Broadway Cast of Hamilton,,,Original Broadway Cast of Hamilton,1031359963,False,False,True
308850,嘿Siri播放傑西薇爾的歌,傑西薇爾,,,Jessie Ware,471286553,False,False,False
309180,嘿Siri播放Jean-Guihen Queyras的歌,Jean-Guihen Queyras,,,Jean-Guihen Queyras,207657533,False,False,True
309378,嘿Siri播放Lifehouse的歌,Lifehouse,,,Lifehouse,3447393,False,False,True
309062,嘿Siri播放Do As Infinity的歌,Do As Infinity,,,Do As Infinity,73955226,False,False,True
308334,嘿Siri播放Joey Bada$的歌,Joey Bada$$,,,Joey Bada$$,577261450,False,False,True
308385,嘿Siri播放楊洋的歌,楊洋,,,楊洋,894465463,False,False,True
309152,嘿Siri播放James Blunt的歌,James Blunt,,,James Blunt,27496674,False,True,True
309351,嘿Siri播放Samantha Gongol的歌,Samantha Gongol,,,Samantha Gongol,435178483,False,False,True
310088,嘿Siri播放Crush的歌,Crush,,,Crush,958641367,False,False,True
310087,嘿Siri播放J.Sheon的歌,J.Sheon,,,J.Sheon,1218302959,False,False,True
309306,嘿Siri播放Daughtry的歌,Daughtry,,,Daughtry,748174,False,False,True
308391,嘿Siri播放Christina Perri的歌,Christina Perri,,,Christina Perri,378346343,False,False,True
310223,嘿Siri播放Anna Kendrick的歌,Anna Kendrick,,,Anna Kendrick,331677309,False,False,True
308608,嘿Siri播放Cardi B的歌,Cardi B,,,Cardi B,956078923,False,False,True
310151,嘿Siri播放Relax α Wave的歌,Relax α Wave,,,Relax α Wave,923192068,False,False,True
308453,嘿Siri播放CHVRCHES的歌,CHVRCHES,,,CHVRCHES,566867492,False,False,True
310208,嘿Siri播放 Mental Physic Series 的歌,メンタル・フィジック・シリーズ,,,メンタル・フィジック・シリーズ,261203360,False,False,False
309234,嘿Siri播放Lil Uzi Vert的歌,Lil Uzi Vert,,,Lil Uzi Vert,940710524,False,False,True
309049,嘿Siri播放2 Chainz的歌,2 Chainz,,,2 Chainz,435300447,False,False,True
308830,嘿Siri播放U2的歌,U2,,,U2,78500,False,False,True
308691,嘿Siri播放YUI的歌,YUI,,,YUI,252604926,False,False,True
309717,嘿Siri播放珍妮傑克遜的歌,珍妮傑克遜,,,Janet Jackson,1272779,False,False,True
309909,嘿Siri播放John Denver的歌,John Denver,,,John Denver,208469,False,False,True
310117,嘿Siri播放Austin Mahone的歌,Austin Mahone,,,Austin Mahone,426978015,False,False,True
309783,嘿Siri播放高堤耶的歌,高堤耶,,,Gotye,161541223,False,False,True
309721,嘿Siri播放Vladimir Ashkenazy的歌,Vladimir Ashkenazy,,,Vladimir Ashkenazy,491158,False,False,True
309768,嘿Siri播放Kiiara的歌,Kiiara,,,Kiiara,1017136601,False,False,True
308583,嘿Siri播放Kim Kyung Hee的歌,Kim Kyung Hee,,,김경희,569073735,False,False,False
309362,嘿Siri播放Mogwai的歌,Mogwai,,,Mogwai,2989748,False,False,True
308735,嘿Siri播放ALMA的歌,ALMA,,,ALMA,1124753799,False,False,True
309531,嘿Siri播放安德拉斯席夫的歌,安德拉斯席夫,,,András Schiff,3520027,False,False,True
310229,嘿Siri播放Troye Sivan的歌,Troye Sivan,,,Troye Sivan,396295677,False,False,True
308885,嘿Siri播放DAY6的歌,DAY6,,,DAY6,1037939997,False,False,True
308331,嘿Siri播放Journey的歌,Journey,,,Journey,486597,False,False,True
310255,嘿Siri播放Rae Sremmurd的歌,Rae Sremmurd,,,Rae Sremmurd,829356035,False,False,True
309976,嘿Siri播放藍又時的歌,藍又時,,,藍又時,543205896,False,True,True
309405,嘿Siri播放Relaxing Orgel的歌,Relaxing Orgel,,,Relaxing Orgel,259295296,False,False,True
308763,嘿Siri播放Simply Red的歌,Simply Red,,,Simply Red,163002,False,False,True
309308,嘿Siri播放Perfume的歌,Perfume,,,Perfume,351343399,False,False,True
308325,嘿Siri播放DVBBS的歌,DVBBS,,,DVBBS,510436077,False,False,True
310042,嘿Siri播放Madeleine Peyroux的歌,Madeleine Peyroux,,,Madeleine Peyroux,146232,False,False,True
309173,嘿Siri播放Sam Smith的歌,Sam Smith,,,Sam Smith,156488786,False,False,True
309719,嘿Siri播放Akon的歌,Akon,,,Akon,3261325,False,False,True
310062,嘿Siri播放Mrs. Green Apple的歌,Mrs. Green Apple,,,Mrs. Green Apple,962221033,False,False,True
309580,嘿Siri播放Leessang的歌,Leessang,,,Leessang,339950117,False,False,True
309737,嘿Siri播放Travis Scott的歌,Travis Scott,,,Travis Scott,549236696,False,False,True
309145,嘿Siri播放Jhené Aiko的歌,Jhené Aiko,,,Jhené Aiko,198431322,False,False,True
309999,嘿Siri播放Martin Garrix的歌,Martin Garrix,,,Martin Garrix,430932944,False,True,True
308344,嘿Siri播放 聖女合唱團 的歌,All Saints,,,All Saints,724744,False,False,True
309216,嘿Siri播放White Noise的歌,White Noise,,,White Noise,975549040,False,False,True
309764,嘿Siri播放Alina Baraz的歌,Alina Baraz,,,Alina Baraz,757852571,False,False,True
308858,嘿Siri播放Alan Walker的歌,Alan Walker,,,Alan Walker,1062085272,False,False,True
309247,嘿Siri播放SpeXial的歌,SpeXial,,,SpeXial,585062986,False,False,True
309573,嘿Siri播放Sam Tsui的歌,Sam Tsui,,,Sam Tsui,352105098,False,False,True
308984,嘿Siri播放Daft Punk的歌,Daft Punk,,,Daft Punk,5468295,False,False,True
308394,嘿Siri播放Sean Kingston的歌,Sean Kingston,,,Sean Kingston,259760619,False,False,True
309011,嘿Siri播放Porter Robinson的歌,Porter Robinson,,,Porter Robinson,282330711,False,False,True
308343,"嘿Siri播放Earth, Wind & Fire的歌","Earth, Wind & Fire",,,"Earth, Wind & Fire",290699,False,False,True
309784,嘿Siri播放우효的歌,우효,,,,,,,
309714,嘿Siri播放Maurizio Pollini的歌,Maurizio Pollini,,,Maurizio Pollini,614978,False,False,True
309959,嘿Siri播放Audien的歌,Audien,,,Audien,352711990,False,False,True
310306,嘿Siri播放Sleep Baby Sleep的歌,Sleep Baby Sleep,,,Sleep Baby Sleep,376676887,False,False,True
309361,嘿Siri播放Vampire Weekend的歌,Vampire Weekend,,,Vampire Weekend,259437105,False,False,True
309605,嘿Siri播放Ed Sheeran的歌,Ed Sheeran,,,Ed Sheeran,183313439,False,False,True
309091,嘿Siri播放MONSTA X的歌,MONSTA X,,,MONSTA X,992315362,False,False,False
310036,嘿Siri播放申昇勳的歌,申昇勳,,,申昇勳,268959215,False,True,True
309309,嘿Siri播放宋旻浩的歌,宋旻浩,,,宋旻浩,847965934,False,True,True
308619,嘿Siri播放Daryl Hall & John Oates的歌,Daryl Hall & John Oates,,,Daryl Hall & John Oates,180586,False,False,True
309376,嘿Siri播放The Verve的歌,The Verve,,,The Verve,528110,False,False,True
309626,嘿Siri播放The Veronicas的歌,The Veronicas,,,The Veronicas,74214491,False,False,True
308674,嘿Siri播放Sarah Vaughan的歌,Sarah Vaughan,,,Sarah Vaughan,79995,False,False,True
309159,嘿Siri播放Melanie Martinez的歌,Melanie Martinez,,,Melanie Martinez,993014053,False,False,False
308629,嘿Siri播放Young Thug的歌,Young Thug,,,Young Thug,81886939,False,False,True
310081,嘿Siri播放Slushii的歌,Slushii,,,Slushii,1079527964,False,False,True
310002,嘿Siri播放ZICO的歌,ZICO,,,ZICO,656726368,False,False,True
308745,嘿Siri播放Keane的歌,Keane,,,Keane,1187178,False,False,True
310230,嘿Siri播放Newborn Sleep Music Lullabies的歌,Newborn Sleep Music Lullabies,,,Newborn Sleep Music Lullabies,520809845,False,False,False
308477,嘿Siri播放Herbert von Karajan的歌,Herbert von Karajan,,,Herbert von Karajan,504189,False,False,True
308775,嘿Siri播放Richard Marx的歌,Richard Marx,,,Richard Marx,16542,False,False,True
309494,嘿Siri播放Desiigner的歌,Desiigner,,,Desiigner,1068985672,False,False,True
310226,嘿Siri播放Dal Shabet的歌,Dal Shabet,,,Dal★Shabet,460873499,False,False,True
308351,嘿Siri播放929的歌,929,,,929,392580653,False,False,True
309749,嘿Siri播放Faith Hill的歌,Faith Hill,,,Faith Hill,168620,False,False,True
309682,嘿Siri播放Min Kyung Hoon的歌,Min Kyung Hoon,,,Min Kyung Hoon,356338751,False,True,True
309217,嘿Siri播放MoonMoon的歌,MoonMoon,,,MoonMoon,1140818003,False,False,True
308524,嘿Siri播放Ben E. King的歌,Ben E. King,,,Ben E. King,479144,False,False,True
310039,嘿Siri播放Bette Midler的歌,Bette Midler,,,Bette Midler,148261,False,False,True
310269,嘿Siri播放Dok2的歌,Dok2,,,Dok2,306707542,False,False,True
310149,嘿Siri播放李欣芸的歌,李欣芸,,,李欣芸,422749818,False,True,True
309668,嘿Siri播放Zee Avi的歌,Zee Avi,,,Zee Avi,295071694,False,False,True
310053,嘿Siri播放Hush!的歌,Hush!,,,Hush!,1059080598,False,False,True
309715,嘿Siri播放Lady Antebellum的歌,Lady Antebellum,,,Lady Antebellum,215542909,False,False,True
309563,嘿Siri播放Kidsongs的歌,Kidsongs,,,Kidsongs,461753224,False,False,True
308489,嘿Siri播放H.E.R.的歌,H.E.R.,,,H.E.R.,123049323,False,False,True
308529,嘿Siri播放w-inds.的歌,w-inds.,,,w-inds.,252870232,False,False,True
309143,嘿Siri播放Alexandros的歌,Alexandros,,,[Alexandros],350239299,False,False,True
310289,嘿Siri播放Daniel Ho的歌,Daniel Ho,,,Daniel Ho,6654468,False,False,True
309599,"嘿Siri播放Nat ""King"" Cole的歌","Nat ""King"" Cole",,,"Nat ""King"" Cole",42616562,False,False,True
309951,嘿Siri播放Tinashe的歌,Tinashe,,,Tinashe,464835513,False,False,True
309047,嘿Siri播放Paul Cardall的歌,Paul Cardall,,,Paul Cardall,4312819,False,False,True
309287,嘿Siri播放Hayley Westenra的歌,Hayley Westenra,,,Hayley Westenra,5634331,False,False,True
308459,嘿Siri播放Stray Kids的歌,Stray Kids,,,Stray Kids,1304823362,False,False,True
308662,嘿Siri播放Empire Cast的歌,Empire Cast,,,Empire Cast,949663588,False,False,True
310024,嘿Siri播放Daniel Hope的歌,Daniel Hope,,,Daniel Hope,73671116,False,False,True
309277,嘿Siri播放R. City的歌,R. City,,,R. City,269180970,False,False,True
310130,嘿Siri播放Florida Georgia Line的歌,Florida Georgia Line,,,Florida Georgia Line,399241518,False,False,True
310298,嘿Siri播放瓦倫廷娜李斯蒂莎的歌,瓦倫廷娜李斯蒂莎,,,Valentina Lisitsa,469262802,False,False,True
310019,嘿Siri播放3LAU的歌,3LAU,,,3LAU,519374658,False,False,True
308818,嘿Siri播放INFINITE的歌,INFINITE,,,INFINITE,407674485,False,False,True
309872,嘿Siri播放Sleep Music Academy的歌,Sleep Music Academy,,,睡眠音楽のアカデミー,981653553,False,False,False
309939,嘿Siri播放The Police的歌,The Police,,,The Police,93818,False,False,True
309631,嘿Siri播放Joyce Jonathan的歌,Joyce Jonathan,,,Joyce Jonathan,342296339,False,False,True
308804,嘿Siri播放Super Junior-D&E的歌,Super Junior-D&E,,,Super Junior-D&E,972910437,False,False,True
308871,嘿Siri播放Louis Tomlinson的歌,Louis Tomlinson,,,Louis Tomlinson,471260295,False,False,True
309500,嘿Siri播放Hoody的歌,Hoody,,,Hoody,934991070,False,False,True
309446,嘿Siri播放기리보이的歌,기리보이,,,,,,,
310013,嘿Siri播放Two Door Cinema Club的歌,Two Door Cinema Club,,,Two Door Cinema Club,291005449,False,False,True
308525,嘿Siri播放New Order的歌,New Order,,,New Order,176722,False,False,True
308749,嘿Siri播放Cigarettes After Sex的歌,Cigarettes After Sex,,,Cigarettes After Sex,1069739468,False,False,True
308484,嘿Siri播放MBLAQ的歌,MBLAQ,,,MBLAQ,458029220,False,False,True
308364,嘿Siri播放Chris Tomlin的歌,Chris Tomlin,,,Chris Tomlin,569510,False,False,True
309124,嘿Siri播放Cafe Music BGM channel的歌,Cafe Music BGM channel,,,Cafe Music BGM channel,1028904635,False,False,True
309228,嘿Siri播放HIRAI DAI的歌,HIRAI DAI,,,HIRAI DAI,429610343,False,False,True
310138,嘿Siri播放玖壹壹的歌,玖壹壹,,,玖壹壹,935194104,False,True,True
308883,嘿Siri播放Deuter的歌,Deuter,,,Deuter,4340299,False,False,True
308782,嘿Siri播放Trash的歌,Trash,,,Trash,1159018201,False,False,True
339119,嘿Siri播放安田瑞的歌,安田瑞,,,安田レイ,656607894,False,False,False
308415,嘿Siri播放Ziv Zaifman的歌,Ziv Zaifman,,,Ziv Zaifman,1299844948,False,False,True
309871,嘿Siri播放Frank Sinatra的歌,Frank Sinatra,,,Frank Sinatra,171366,False,False,True
308327,嘿Siri播放安德拉戴的歌,安德拉戴,,,Andra Day,677081663,False,False,False
309037,嘿Siri播放The Cure的歌,The Cure,,,The Cure,566519,False,False,True
308509,嘿Siri播放Fort Minor的歌,Fort Minor,,,Fort Minor,80800060,False,False,True
308884,嘿Siri播放Adam Levine的歌,Adam Levine,,,Adam Levine,16053191,False,False,True
309786,嘿Siri播放Vicetone的歌,Vicetone,,,Vicetone,586782209,False,False,True
309076,嘿Siri播放Vance Joy的歌,Vance Joy,,,Vance Joy,594135753,False,False,True
308996,嘿Siri播放Charlie Puth的歌,Charlie Puth,,,Charlie Puth,336249253,False,False,True
309253,嘿Siri播放Jessica的歌,Jessica,,,Jessica,560450151,False,False,True
308805,嘿Siri播放강승윤的歌,강승윤,,,,,,,
310033,嘿Siri播放Pink Floyd的歌,Pink Floyd,,,Pink Floyd,487143,False,False,False
309559,嘿Siri播放Mstislav Rostropovich的歌,Mstislav Rostropovich,,,Mstislav Rostropovich,616531,False,False,True
308698,嘿Siri播放DREAMS COME TRUE的歌,DREAMS COME TRUE,,,DREAMS COME TRUE,74493322,False,False,True
309181,嘿Siri播放10th Anniversary Concert Cast of Les Misérables的歌,10th Anniversary Concert Cast of Les Misérables,,,10th Anniversary Concert Cast of Les Misérables,289942995,False,False,False
309946,嘿Siri播放The Corrs的歌,The Corrs,,,The Corrs,146684,False,False,True
309671,嘿Siri播放Henrik Birk Aaboe的歌,Henrik Birk Aaboe,,,Henrik Birk Aaboe,533311986,False,False,True
310016,嘿Siri播放Sufjan Stevens的歌,Sufjan Stevens,,,Sufjan Stevens,4273404,False,False,True
309246,嘿Siri播放The Kiboomers的歌,The Kiboomers,,,The Kiboomers,395585033,False,False,True
309785,嘿Siri播放m.o.v.e的歌,m.o.v.e,,,m.o.v.e,79142857,False,False,True
308613,嘿Siri播放Hillsong Young & Free的歌,Hillsong Young & Free,,,Hillsong Young & Free,661271604,False,True,True
308594,嘿Siri播放World of Orgel的歌,World of Orgel,,,オルゴールの世界,104047903,False,False,False
309636,嘿Siri播放Bernward Koch的歌,Bernward Koch,,,Bernward Koch,17298383,False,False,True
309980,嘿Siri播放NCT的歌,NCT,,,NCT,1101892886,False,False,True
308492,"嘿Siri播放Tyler, The Creator的歌","Tyler, The Creator",,,"Tyler, The Creator",420368335,False,False,True
309171,嘿Siri播放Zedd的歌,Zedd,,,Zedd,368433979,False,False,True
308798,嘿Siri播放Sum 41的歌,Sum 41,,,Sum 41,249591,False,False,True
309028,嘿Siri播放It's的歌,It's,,,It's,1246271195,False,False,True
309223,嘿Siri播放Carrie Underwood的歌,Carrie Underwood,,,Carrie Underwood,63399334,False,False,True
309780,嘿Siri播放Jessi的歌,Jessi,,,Jessi,911707693,False,False,True
308618,嘿Siri播放The fin.的歌,The fin.,,,The fin.,843286677,False,False,True
308705,嘿Siri播放Foo Fighters的歌,Foo Fighters,,,Foo Fighters,6906197,False,False,True
308722,嘿Siri播放Lianne La Havas的歌,Lianne La Havas,,,Lianne La Havas,469983553,False,False,True
308672,嘿Siri播放filous的歌,filous,,,filous,992144771,False,False,True
310004,嘿Siri播放Lyn的歌,Lyn,,,Lyn,345292912,False,False,True
308655,嘿Siri播放Kassy的歌,Kassy,,,Kassy,1033401146,False,False,True
308982,嘿Siri播放Arthur Rubinstein的歌,Arthur Rubinstein,,,Arthur Rubinstein,79980320,False,False,False
308383,嘿Siri播放Kevin Kern的歌,Kevin Kern,,,Kevin Kern,58620320,False,False,True
310312,嘿Siri播放的歌Park Yong In的歌,Park Yong In,,,박용인,808635510,False,False,True
308568,嘿Siri播放Macklemore & Ryan Lewis的歌,Macklemore & Ryan Lewis,,,Macklemore & Ryan Lewis,543948286,False,False,True
310243,嘿Siri播放肯尼貝爾的歌,肯尼貝爾,,,Corinne Bailey Rae,64996022,False,False,False
309408,嘿Siri播放Redfoo的歌,Redfoo,,,Redfoo,466835015,False,False,True
309487,嘿Siri播放João Gilberto的歌,João Gilberto,,,João Gilberto,43976,False,False,True
309728,嘿Siri播放Stan Getz的歌,Stan Getz,,,Stan Getz,94445,False,True,True
309141,嘿Siri播放RELAX WORLD的歌,RELAX WORLD,,,RELAX WORLD,422510610,False,False,True
308422,嘿Siri播放Ólafur Arnalds的歌,Ólafur Arnalds,,,Ólafur Arnalds,265425550,False,False,True
309619,嘿Siri播放AURORA的歌,AURORA,,,AURORA,947171999,False,False,True
309395,嘿Siri播放K.Will的歌,K.Will,,,K.Will,145416394,False,False,True
309316,嘿Siri播放f(x)的歌,f(x),,,f(x),425076892,False,False,True
308381,嘿Siri播放BOL4的歌,BOL4,,,BOL4,1188975595,False,False,True
308470,嘿Siri播放Ruth B.的歌,Ruth B.,,,Ruth B.,1037048423,False,False,True
309288,嘿Siri播放Calum Scott的歌,Calum Scott,,,Calum Scott,190876590,False,False,True
308976,嘿Siri播放MONGOL800的歌,MONGOL800,,,MONGOL800,202191113,False,False,True
309085,嘿Siri播放Lukas Graham的歌,Lukas Graham,,,Lukas Graham,473219952,False,False,True
308954,嘿Siri播放VIXX的歌,VIXX,,,VIXX,531227182,False,False,True
309683,嘿Siri播放New Age 睡眠 Star的歌,New Age 睡眠 Star,,,New Age 睡眠 Star,616636575,False,False,False
310027,嘿Siri播放aimyon的歌,aimyon,,,aimyon,1165017710,False,False,True
308535,嘿Siri播放Within Temptation的歌,Within Temptation,,,Within Temptation,2898551,False,False,True
309393,嘿Siri播放Flo Rida的歌,Flo Rida,,,Flo Rida,255303209,False,False,True
308353,嘿Siri播放dvsn的歌,dvsn,,,dvsn,1036952578,False,False,True
309922,嘿Siri播放Alex Aiono的歌,Alex Aiono,,,Alex Aiono,395473396,False,False,True
309938,嘿Siri播放Children's Music的歌,Children's Music,,,Children's Music,302225987,False,False,True
308624,嘿Siri播放Kurt Hugo Schneider的歌,Kurt Hugo Schneider,,,Kurt Hugo Schneider,700973869,False,False,True
308941,嘿Siri播放M83的歌,M83,,,M83,46086389,False,False,True
308960,嘿Siri播放埃里克 克莱普顿的歌,埃里克 克莱普顿,,,Eric Clapton,123853,False,True,True
309634,嘿Siri播放 Sayuri 的歌,さユり,,,さユり,1025773252,False,False,True
309278,嘿Siri播放馬克曼西納的歌,馬克曼西納,,,馬克曼西納,393363,False,False,True
309491,嘿Siri播放Showtek的歌,Showtek,,,Showtek,74062258,False,True,True
309621,嘿Siri播放Orange Caramel的歌,Orange Caramel,,,Orange Caramel,530145103,False,False,True
310187,嘿Siri播放Starley的歌,Starley,,,Starley,1091849160,False,False,True
308903,嘿Siri播放Daniil Trifonov的歌,Daniil Trifonov,,,Daniil Trifonov,325037863,False,False,True
309545,嘿Siri播放CHUNG HA的歌,CHUNG HA,,,CHUNG HA,1148527055,False,False,True
310308,嘿Siri播放M.I.A.的歌,M.I.A.,,,M.I.A.,14677454,False,False,True
309748,嘿Siri播放Luis Fonsi的歌,Luis Fonsi,,,Luis Fonsi,102834,False,False,True
309567,嘿Siri播放希拉蕊韓的歌,希拉蕊韓,,,希拉蕊韓,20536649,False,False,True
309055,嘿Siri播放FKA twigs的歌,FKA twigs,,,FKA twigs,679661890,False,False,True
308699,嘿Siri播放沐月的歌,沐月,,,moumoon,213598724,False,False,True
310313,嘿Siri播放London Grammar的歌,London Grammar,,,London Grammar,604064576,False,False,True
309349,嘿Siri播放Van Halen的歌,Van Halen,,,Van Halen,166529,False,False,True
309151,嘿Siri播放Einstein Baby Lullaby Academy的歌,Einstein Baby Lullaby Academy,,,Einstein Baby Lullaby Academy,996163524,False,False,True
308367,嘿Siri播放Kiana Ledé的歌,Kiana Ledé,,,Kiana Ledé,1121723557,False,False,True
309399,嘿Siri播放Pitbull的歌,Pitbull,,,Pitbull,27044968,False,False,True
308645,嘿Siri播放M.O的歌,M.O,,,M.O,267526361,False,False,True
309797,嘿Siri播放Lil Wayne的歌,Lil Wayne,,,Lil Wayne,5869117,False,False,True
309924,嘿Siri播放George Benson的歌,George Benson,,,George Benson,1523080,False,False,True
309221,嘿Siri播放Above & Beyond的歌,Above & Beyond,,,Above & Beyond,20318188,False,False,True
308592,嘿Siri播放iKON的歌,iKON,,,iKON,1044506362,False,False,True
308738,嘿Siri播放Khalid的歌,Khalid,,,Khalid,82842423,False,False,True
309576,嘿Siri播放X Ambassadors的歌,X Ambassadors,,,X Ambassadors,622429974,False,False,True
308428,嘿Siri播放The Cranberries的歌,The Cranberries,,,The Cranberries,122615,False,True,True
309158,嘿Siri播放Dawin的歌,Dawin,,,Dawin,492391156,False,False,True
309302,嘿Siri播放Han Dong Geun的歌,Han Dong Geun,,,Han Dong Geun,578840142,False,False,True
309804,嘿Siri播放Jeff Bernat的歌,Jeff Bernat,,,Jeff Bernat,481861675,False,False,True
308346,嘿Siri播放Jungyup的歌,Jungyup,,,정엽,428922888,False,False,True
308769,嘿Siri播放Gael García Bernal的歌,Gael García Bernal,,,Gael García Bernal,268823430,False,False,True
309520,嘿Siri播放CamelPhat的歌,CamelPhat,,,CamelPhat,385810888,False,False,True
310068,嘿Siri播放Triple H的歌,Triple H,,,Triple H,3611746,False,False,True
309736,嘿Siri播放The Black Eyed Peas的歌,The Black Eyed Peas,,,The Black Eyed Peas,360391,False,True,True
309465,嘿Siri播放Gallant的歌,Gallant,,,Gallant,281891356,False,False,True
309642,嘿Siri播放Savage Garden的歌,Savage Garden,,,Savage Garden,463177,False,False,True
309136,嘿Siri播放First Aid Kit的歌,First Aid Kit,,,First Aid Kit,370729254,False,True,True
310184,嘿Siri播放Galantis的歌,Galantis,,,Galantis,543322169,False,False,True
310035,嘿Siri播放Lee Hyori的歌,Lee Hyori,,,Lee Hyori,464985628,False,False,True
309413,嘿Siri播放蘇芮的歌,蘇芮,,,蘇芮,161606129,False,False,True
310213,嘿Siri播放fromis_9的歌,fromis_9,,,fromis_9,1319150216,False,False,True
310246,嘿Siri播放Dimitri Vegas & Like Mike的歌,Dimitri Vegas & Like Mike,,,Dimitri Vegas & Like Mike,323230893,False,False,True
309440,嘿Siri播放Two Steps From Hell的歌,Two Steps From Hell,,,Two Steps From Hell,372716646,False,False,True
310038,嘿Siri播放ヒーリング・ライフ的歌,ヒーリング・ライフ,,,,,,,
309497,嘿Siri播放Jordi Savall的歌,Jordi Savall,,,Jordi Savall,1127168,False,False,True
309638,嘿Siri播放Vince Staples的歌,Vince Staples,,,Vince Staples,566639154,False,False,True
309555,嘿Siri播放Little Mix的歌,Little Mix,,,Little Mix,477515548,False,False,True
309651,嘿Siri播放Van Morrison的歌,Van Morrison,,,Van Morrison,253638,False,False,True
309426,嘿Siri播放Nightwish的歌,Nightwish,,,Nightwish,2898807,False,False,True
309616,嘿Siri播放Dream Theater的歌,Dream Theater,,,Dream Theater,730091,False,False,True
309453,嘿Siri播放Ofenbach的歌,Ofenbach,,,Ofenbach,451785386,False,False,True
309850,嘿Siri播放PRODUCE 101的歌,PRODUCE 101,,,PRODUCE 101,1069276984,False,False,True
309418,嘿Siri播放Khatia Buniatishvili的歌,Khatia Buniatishvili,,,Khatia Buniatishvili,384871592,False,False,True
310252,嘿Siri播放Florence + The Machine的歌,Florence + The Machine,,,Florence + The Machine,281070699,False,True,True
310283,嘿Siri播放Sleepaholics的歌,Sleepaholics,,,Sleepaholics,1219112962,False,False,True
309540,嘿Siri播放Tame Impala的歌,Tame Impala,,,Tame Impala,290242959,False,False,True
309923,嘿Siri播放白藝潾的歌,白藝潾,,,Yerin Baek,1053924796,False,False,True
