test_id,ref_utterance,ref_utterance_artist,script,type,expected_name,expected_id,asr_pass,e2e_asr_pass,e2e_ref_pass
309548,嘿Siri播放四分衛的歌,四分衛,,,四分衛,703274906,True,True,True
310110,嘿Siri播放2PM的歌,2PM,,,2PM,183292586,False,False,True
308947,嘿Siri播放曲婉婷的歌,曲婉婷,,,曲婉婷,511465685,True,True,True
308582,嘿Siri播放Malia Civetz的歌,Malia Civetz,,,Malia Civetz,1075842217,False,False,True
309950,嘿Siri播放Gareth Gates的歌,Gareth Gates,,,Gareth Gates,33527639,True,True,True
310072,嘿Siri播放王詩安的歌,王詩安,,,王詩安,684235287,True,True,True
309614,嘿Siri播放落日飛車的歌,落日飛車,,,落日飛車,1230293264,True,True,True
309941,嘿Siri播放Eva Cassidy的歌,Eva Cassidy,,,Eva Cassidy,1102077,False,False,True
308779,嘿Siri播放Elton John的歌,Elton John,,,Elton John,54657,True,True,True
309885,嘿Siri播放衛蘭的歌,衛蘭,,,衛蘭,304187594,True,True,True
308664,嘿Siri播放羅德斯圖爾特的歌,羅德斯圖爾特,,,Rod Stewart,57471,False,False,True
308879,嘿Siri播放Maria João Pires的歌,Maria João Pires,,,Maria João Pires,799747,False,False,True
309578,嘿Siri播放Childish Gambino的歌,Childish Gambino,,,Childish Gambino,466842536,False,False,True
309271,嘿Siri播放Tony Bennett的歌,Tony Bennett,,,Tony Bennett,484980,True,True,True
308446,嘿Siri播放DAOKO的歌,DAOKO,,,DAOKO,547853144,False,False,True
308472,嘿Siri播放Taio Cruz的歌,Taio Cruz,,,Taio Cruz,200407915,True,True,True
308540,嘿Siri播放李玟的歌,李玟,,,李玟,15772775,True,True,True
308810,嘿Siri播放Eddy Kim的歌,Eddy Kim,,,Eddy Kim,854180595,False,False,True
309357,嘿Siri播放Angus & Julia Stone的歌,Angus & Julia Stone,,,Angus & Julia Stone,169843517,False,True,True
309428,嘿Siri播放ウェルビーイング・シリーズ的歌,ウェルビーイング・シリーズ,,,ウェルビーイング・シリーズ,259296633,False,False,True
310124,嘿Siri播放魯柏葛雷森威廉斯的歌,魯柏葛雷森威廉斯,,,魯柏葛雷森威廉斯,41576563,True,True,True
309689,嘿Siri播放Daya的歌,Daya,,,Daya,1037160430,False,False,True
308831,嘿Siri播放Jack Johnson的歌,Jack Johnson,,,Jack Johnson,909253,True,True,True
309557,嘿Siri播放Dash Berlin的歌,Dash Berlin,,,Dash Berlin,264403540,True,True,True
309354,嘿Siri播放光澤的歌,光澤,,,光澤,1163695362,True,True,True
309262,嘿Siri播放Relaxing Piano的歌,Relaxing Piano,,,Relaxing Piano,400445703,True,True,True
310066,嘿Siri播放脆樂團的歌,脆樂團,,,脆樂團,1183831644,True,True,True
308729,嘿Siri播放陳淑樺的歌,陳淑樺,,,陳淑樺,14620498,True,True,True
309722,嘿Siri播放陳慧琳的歌,陳慧琳,,,陳慧琳,274097576,True,True,True
309474,嘿Siri播放Jewel的歌,Jewel,,,Jewel,163711259,True,True,True
309841,嘿Siri播放Sleeping Mozart Relaxing Baby的歌,Sleeping Mozart Relaxing Baby,,,Sleeping Mozart Relaxing Baby,762135616,False,False,True
309815,嘿Siri播放Primary的歌,Primary,,,Primary,674192858,True,True,True
308501,嘿Siri播放Cashmere Cat的歌,Cashmere Cat,,,Cashmere Cat,567455167,True,True,True
310010,嘿Siri播放那英的歌,那英,,,那英,15930315,True,True,True
309679,嘿Siri播放By2的歌,By2,,,By2,265595963,False,False,True
309024,嘿Siri播放陳昇的歌,陳昇,,,陳昇,42053233,True,True,True
308714,嘿Siri播放朴樹的歌,朴樹,,,朴樹,539598007,True,True,True
308912,嘿Siri播放辻井伸行的歌,辻井伸行,,,辻井伸行,293126576,True,True,True
309394,嘿Siri播放Kendrick Lamar的歌,Kendrick Lamar,,,Kendrick Lamar,368183298,False,False,True
309649,嘿Siri播放陳偉霆的歌,陳偉霆,,,陳偉霆,543119215,True,True,True
309709,嘿Siri播放地球樂團的歌,地球樂團,,,地球樂團,74089787,True,True,True
308842,嘿Siri播放李玉剛的歌,李玉剛,,,李玉剛,918464763,True,True,True
309423,嘿Siri播放Rhye的歌,Rhye,,,Rhye,490808665,False,False,True
309838,嘿Siri播放清水翔太的歌,清水翔太,,,清水翔太,386255092,True,True,True
310145,嘿Siri播放袁婭維的歌,袁婭維,,,袁婭維,638018821,True,True,True
308939,嘿Siri播放The Pussycat Dolls的歌,The Pussycat Dolls,,,The Pussycat Dolls,23331509,True,True,True
308701,嘿Siri播放D'Angelo的歌,D'Angelo,,,D'Angelo,640286,True,True,True
308777,嘿Siri播放普萊亞的歌,普萊亞,,,普萊亞,3543123,True,True,True
308724,嘿Siri播放陳芳語的歌,陳芳語,,,陳芳語,520340425,True,False,False
309928,嘿Siri播放姜育恆的歌,姜育恆,,,姜育恆,938020237,True,True,True
309799,嘿Siri播放GARY的歌,GARY,,,GARY,797262371,False,False,True
309128,嘿Siri播放Kylie Minogue的歌,Kylie Minogue,,,Kylie Minogue,465031,False,False,True
309781,嘿Siri播放Claudio Arrau的歌,Claudio Arrau,,,Claudio Arrau,341077,False,False,True
309156,嘿Siri播放Ty Dolla $ign的歌,Ty Dolla $ign,,,Ty Dolla $ign,602917745,False,False,True
309407,嘿Siri播放Sons of People的歌,Sons of People,,,Sons of People,1244044372,False,False,True
309053,嘿Siri播放CRAIG ARMSTRONG的歌,CRAIG ARMSTRONG,,,CRAIG ARMSTRONG,14738507,False,False,True
308787,嘿Siri播放Jackson 5的歌,Jackson 5,,,Jackson 5,104063,False,False,True
308323,嘿Siri播放The Piano Guys的歌,The Piano Guys,,,The Piano Guys,498030399,True,True,True
309147,嘿Siri播放林強的歌,林強,,,林強,380626237,True,True,True
309524,嘿Siri播放Hilary Duff的歌,Hilary Duff,,,Hilary Duff,3296003,True,True,True
308719,嘿Siri播放林芯儀的歌,林芯儀,,,林芯儀,616598523,True,True,True
308937,嘿Siri播放戴米恩萊斯的歌,戴米恩萊斯,,,Damien Rice,2249490,False,False,False
309080,嘿Siri播放丁世光的歌,丁世光,,,丁世光,289040724,True,True,True
309452,嘿Siri播放Aerosmith的歌,Aerosmith,,,Aerosmith,115386,True,True,True
308730,嘿Siri播放Major Lazer的歌,Major Lazer,,,Major Lazer,315761934,False,False,True
309763,嘿Siri播放林依晨的歌,林依晨,,,林依晨,594423286,True,True,True
309953,嘿Siri播放JBJ的歌,JBJ,,,JBJ,1336882714,False,False,True
309482,嘿Siri播放藍井艾露的歌,藍井艾露,,,藍井艾露,569938402,True,True,True
310196,嘿Siri播放SF9的歌,SF9,,,SF9,1161961912,False,False,True
308578,嘿Siri播放吳汶芳的歌,吳汶芳,,,吳汶芳,739674696,True,True,True
308774,嘿Siri播放supercell的歌,supercell,,,supercell,631665100,False,False,True
309054,嘿Siri播放冷漠的歌,冷漠,,,冷漠,651936015,True,True,True
309529,嘿Siri播放Dean Lewis的歌,Dean Lewis,,,Dean Lewis,779085108,False,False,True
309966,嘿Siri播放Bebe Rexha的歌,Bebe Rexha,,,Bebe Rexha,466059563,True,True,True
308757,嘿Siri播放Urban Zakapa的歌,Urban Zakapa,,,Urban Zakapa,438874798,True,True,True
310134,嘿Siri播放Lionel Richie的歌,Lionel Richie,,,Lionel Richie,48397,False,False,True
310275,嘿Siri播放Bumkey的歌,Bumkey,,,범키,359828063,False,False,True
309066,嘿Siri播放Annie Lennox的歌,Annie Lennox,,,Annie Lennox,14000,False,False,True
308812,嘿Siri播放二珂的歌,二珂,,,二珂,1278259485,True,True,True
309272,嘿Siri播放Alexandre Tharaud的歌,Alexandre Tharaud,,,Alexandre Tharaud,3325614,False,False,True
308339,嘿Siri播放Rejjie Snow的歌,Rejjie Snow,,,Rejjie Snow,658461929,True,True,True
309202,嘿Siri播放藍心湄的歌,藍心湄,,,藍心湄,316588317,True,True,True
308329,嘿Siri播放Chace的歌,Chace,,,Chace,207633892,True,True,True
310242,嘿Siri播放Why Don't We的歌,Why Don't We,,,Why Don't We,1161814111,True,True,True
310253,嘿Siri播放陳潔儀的歌,陳潔儀,,,陳潔儀,367423741,True,True,True
309094,嘿Siri播放信的歌,信,,,信,838339499,True,True,True
310069,嘿Siri播放Timbaland的歌,Timbaland,,,Timbaland,3342627,False,False,True
308728,嘿Siri播放尹美萊的歌,尹美萊,,,尹美萊,326451219,True,True,True
309339,嘿Siri播放Orgel Sound J-Pop的歌,Orgel Sound J-Pop,,,Orgel Sound J-Pop,259008846,False,False,True
309669,嘿Siri播放雅尼的歌,雅尼,,,雅尼,17971,True,True,True
310099,嘿Siri播放BEAST的歌,BEAST,,,BEAST,424366185,True,True,True
308853,嘿Siri播放惡魔先生的歌,惡魔先生,,,Don Diablo,76849154,False,False,False
309268,嘿Siri播放李玉璽的歌,李玉璽,,,李玉璽,840778723,True,True,True
310063,嘿Siri播放Royal Blood的歌,Royal Blood,,,Royal Blood,809772445,True,True,True
309243,嘿Siri播放Ballet Dance Jazz J. Company的歌,Ballet Dance Jazz J. Company,,,Ballet Dance Jazz J. Company,562220801,False,False,True
308709,嘿Siri播放gugudan的歌,gugudan,,,gugudan,1128322298,True,True,True
308834,嘿Siri播放AMIT的歌,AMIT,,,AMIT,979195661,False,False,False
309299,嘿Siri播放慢慢說樂團的歌,慢慢說樂團,,,慢慢說樂團,798506089,True,True,True
309519,嘿Siri播放林忠諭的歌,林忠諭,,,林忠諭,1008266756,True,True,True
310295,嘿Siri播放王雁盟的歌,王雁盟,,,王雁盟,636441861,True,True,True
309954,嘿Siri播放弦子的歌,弦子,,,弦子,681639010,True,True,True
308421,嘿Siri播放Christopher的歌,Christopher,,,Christopher,502578404,True,True,True
308880,嘿Siri播放克里斯泰爾的歌,克里斯泰爾,,,克里斯泰爾,290643627,True,True,True
309658,嘿Siri播放Billy Joel的歌,Billy Joel,,,Billy Joel,485953,True,True,True
309647,嘿Siri播放Icona Pop的歌,Icona Pop,,,Icona Pop,398345158,True,True,True
308978,嘿Siri播放方泂鑌的歌,方泂鑌,,,方炯鑌,395185481,True,True,True
310029,嘿Siri播放Lupe Fiasco的歌,Lupe Fiasco,,,Lupe Fiasco,2851441,True,True,True
308543,嘿Siri播放泫雅的歌,泫雅,,,泫雅,384855556,True,True,True
309833,嘿Siri播放齊豫的歌,齊豫,,,齊豫,368676287,True,True,True
309232,嘿Siri播放貓王的歌,貓王,,,Elvis Presley,197443,False,False,True
309882,嘿Siri播放亞歷山卓·戴斯普雷特的歌,亞歷山卓·戴斯普雷特,,,亞歷山卓·戴斯普雷特,267126119,True,True,True
309429,嘿Siri播放G.NA的歌,G.NA,,,G.NA,300051773,True,True,True
309644,嘿Siri播放陳以桐的歌,陳以桐,,,陳以桐,389143992,True,True,True
308687,嘿Siri播放呂士軒的歌,呂士軒,,,呂士軒,1183553947,True,True,True
309811,嘿Siri播放YOONA的歌,YOONA,,,YOONA,881275581,False,False,True
310161,嘿Siri播放Daniela Andrade的歌,Daniela Andrade,,,Daniela Andrade,434670871,True,True,True
310188,嘿Siri播放사이먼 도미닉的歌,사이먼 도미닉,,,,,,,
308516,嘿Siri播放Survivor的歌,Survivor,,,Survivor,3713599,False,False,True
309110,嘿Siri播放Mike Posner的歌,Mike Posner,,,Mike Posner,333687585,True,True,True
309505,嘿Siri播放Mario的歌,Mario,,,Mario,3849133,True,True,True
308507,嘿Siri播放猛虎巧克力的歌,猛虎巧克力,,,猛虎巧克力,673852807,True,True,True
309135,嘿Siri播放Bob Marley的歌,Bob Marley,,,Bob Marley,121982,True,True,True
308610,嘿Siri播放JUNIEL的歌,JUNIEL,,,JUNIEL,474630135,False,False,True
309590,嘿Siri播放Guns N' Roses的歌,Guns N' Roses,,,Guns N' Roses,106621,True,True,True
309655,嘿Siri播放Slash的歌,Slash,,,Slash,115556,True,True,True
308958,嘿Siri播放倖田來未的歌,倖田來未,,,倖田來未,73972014,True,True,True
309149,嘿Siri播放生命河靈糧堂的歌,生命河靈糧堂,,,生命河靈糧堂,655843021,True,True,True
309880,嘿Siri播放鼓鼓的歌,鼓鼓,,,鼓鼓,592113508,True,True,True
309187,嘿Siri播放邰正宵的歌,邰正宵,,,邰正宵,339379824,True,True,True
310248,嘿Siri播放Martha Argerich的歌,Martha Argerich,,,Martha Argerich,319607,False,False,True
309438,嘿Siri播放曾之喬的歌,曾之喬,,,曾之喬,786449880,False,True,True
309860,嘿Siri播放TFBOYS的歌,TFBOYS,,,TFBOYS,1146683407,False,False,True
309931,嘿Siri播放Zia的歌,Zia,,,Zia,412567966,False,False,True
308372,嘿Siri播放葛仲珊的歌,葛仲珊,,,葛仲珊,675955038,True,True,True
309020,嘿Siri播放Ryan Adams的歌,Ryan Adams,,,Ryan Adams,1010602,True,True,True
309775,嘿Siri播放HAIM的歌,HAIM,,,HAIM,164483115,True,True,True
309681,嘿Siri播放李碧華的歌,李碧華,,,李碧華,779579645,True,True,True
310228,嘿Siri播放The Bellas的歌,The Bellas,,,The Bellas,990970340,False,False,True
309379,嘿Siri播放朴志敏的歌,朴志敏,,,朴志敏,715442377,True,True,True
309478,嘿Siri播放Jorja Smith的歌,Jorja Smith,,,Jorja Smith,1088331223,False,False,True
308995,嘿Siri播放蕭敬騰的歌,蕭敬騰,,,蕭敬騰,283971013,True,True,True
306621,嘿Siri播放AI的歌,AI,,,AI,74381958,True,True,True
309386,嘿Siri播放Madonna的歌,Madonna,,,Madonna,20044,False,False,True
308432,嘿Siri播放Pharrell Williams的歌,Pharrell Williams,,,Pharrell Williams,14934728,False,False,True
308596,嘿Siri播放李千娜的歌,李千娜,,,李千娜,354832681,True,True,True
310051,嘿Siri播放KSHMR的歌,KSHMR,,,KSHMR,827795989,False,False,True
308919,嘿Siri播放黃大煒的歌,黃大煒,,,黃大煒,774623347,True,False,False
309315,嘿Siri播放Coldplay的歌,Coldplay,,,Coldplay,471744,True,True,True
309569,嘿Siri播放原子邦妮的歌,原子邦妮,,,原子邦妮,798549963,True,True,True
308717,嘿Siri播放任賢齊的歌,任賢齊,,,任賢齊,368372834,True,False,False
309935,嘿Siri播放Syn Cole的歌,Syn Cole,,,Syn Cole,594222889,True,True,True
309726,嘿Siri播放Nelly Furtado的歌,Nelly Furtado,,,Nelly Furtado,1260160,True,True,True
310197,嘿Siri播放Woo Won Jae的歌,Woo Won Jae,,,Woo Won Jae,1267775141,False,False,True
309087,嘿Siri播放許茹芸的歌,許茹芸,,,許茹芸,14933577,True,True,True
309410,嘿Siri播放鄭容和的歌,鄭容和,,,鄭容和,469864783,True,True,True
308957,嘿Siri播放何韻詩的歌,何韻詩,,,何韻詩,156481011,True,True,True
309263,嘿Siri播放Flume的歌,Flume,,,Flume,4275634,False,False,True
308776,嘿Siri播放Kings of Convenience的歌,Kings of Convenience,,,Kings of Convenience,14791619,True,True,True
309723,嘿Siri播放CLC的歌,CLC,,,CLC,978594123,False,False,True
309667,嘿Siri播放Death Cab for Cutie的歌,Death Cab for Cutie,,,Death Cab for Cutie,5448636,True,True,True
309577,嘿Siri播放拉敏賈瓦帝的歌,拉敏賈瓦帝,,,拉敏賈瓦帝,5581431,True,True,True
310257,嘿Siri播放楊千嬅的歌,楊千嬅,,,楊千嬅,19433132,True,True,True
308628,嘿Siri播放Ingrid Michaelson的歌,Ingrid Michaelson,,,Ingrid Michaelson,157692029,True,True,True
308952,嘿Siri播放Yu Takahashi的歌,Yu Takahashi,,,Yu Takahashi,382312646,True,True,True
309129,嘿Siri播放周興哲的歌,周興哲,,,周興哲,903273139,True,True,True
309435,嘿Siri播放X JAPAN的歌,X JAPAN,,,X JAPAN,254545979,True,True,True
309864,嘿Siri播放Sleep Music Lullabies的歌,Sleep Music Lullabies,,,Sleep Music Lullabies,474724971,False,False,True
310159,嘿Siri播放m-flo的歌,m-flo,,,m-flo,74119502,True,True,True
308577,嘿Siri播放Standing Egg的歌,Standing Egg,,,스탠딩 에그,369145205,True,True,True
308485,嘿Siri播放孝琳的歌,孝琳,,,孝琳,766141963,True,True,True
309260,嘿Siri播放帕爾曼的歌,帕爾曼,,,帕爾曼,77853,True,True,True
308819,嘿Siri播放曾沛慈的歌,曾沛慈,,,曾沛慈,596933364,True,True,True
309445,嘿Siri播放Billie Eilish的歌,Billie Eilish,,,Billie Eilish,1065981054,False,False,True
309219,嘿Siri播放Seal的歌,Seal,,,Seal,156209,True,True,True
309632,嘿Siri播放拍謝少年的歌,拍謝少年,,,拍謝少年,546492743,True,True,True
308845,嘿Siri播放Jessie J的歌,Jessie J,,,Jessie J,405360400,False,True,True
308695,嘿Siri播放滅火器的歌,滅火器,,,滅火器,850327761,True,True,True
308923,嘿Siri播放Riccardo Muti的歌,Riccardo Muti,,,Riccardo Muti,322709,False,False,True
309383,嘿Siri播放鄭基高的歌,鄭基高,,,鄭基高,378277888,True,True,True
309072,嘿Siri播放純音樂的歌,純音樂,,,純音樂,81694741,True,True,True
308319,嘿Siri播放I.O.I的歌,I.O.I,,,I.O.I,1110816583,True,True,True
309340,嘿Siri播放naomi & goro的歌,naomi & goro,,,naomi & goro,77858451,False,False,True
309106,嘿Siri播放李玖哲的歌,李玖哲,,,李玖哲,289040110,True,True,True
309516,嘿Siri播放弦樂四重奏樂團的歌,弦樂四重奏樂團,,,アコルディ弦楽四重奏団,281553386,False,False,False
308681,嘿Siri播放Susie Tallman的歌,Susie Tallman,,,Susie Tallman,30636853,False,False,True
309967,嘿Siri播放柴克艾弗的歌,柴克艾弗,,,柴克艾弗,253406605,True,True,True
309298,嘿Siri播放The Lumineers的歌,The Lumineers,,,The Lumineers,350720227,False,False,True
309874,嘿Siri播放順子的歌,順子,,,順子,14815551,True,True,True
308495,嘿Siri播放劉在錫的歌,劉在錫,,,劉在錫,449632863,True,True,True
308514,嘿Siri播放Maluma的歌,Maluma,,,Maluma,448916501,True,True,True
308431,嘿Siri播放Dave Koz的歌,Dave Koz,,,Dave Koz,529662,False,False,True
309345,嘿Siri播放Baby Sleep Music的歌,Baby Sleep Music,,,Baby Sleep Music,1087150270,True,True,True
308784,嘿Siri播放Vanilla Acoustic的歌,Vanilla Acoustic,,,Vanilla Acoustic,347261741,False,False,True
309948,嘿Siri播放艾拉羅索勒的歌,艾拉羅索勒,,,Álvaro Soler,977177120,False,False,False
309512,嘿Siri播放蔡旻佑的歌,蔡旻佑,,,蔡旻佑,286780716,True,True,True
309168,嘿Siri播放Justin Timberlake的歌,Justin Timberlake,,,Justin Timberlake,398128,True,True,True
309904,嘿Siri播放風格童星組合的歌,風格童星組合,,,風格童星組合,1123669876,True,True,True
339121,嘿Siri播放李建榮的歌,李建榮,,,이건영,373735678,False,False,False
310142,嘿Siri播放Lady Gaga的歌,Lady Gaga,,,Lady Gaga,277293880,True,True,True
308799,嘿Siri播放Randy Newman的歌,Randy Newman,,,Randy Newman,200900,True,True,True
310001,嘿Siri播放Rihanna的歌,Rihanna,,,Rihanna,63346553,False,False,True
309014,嘿Siri播放ONE的歌,ONE,,,ONE,1257997726,False,True,True
310032,嘿Siri播放李健的歌,李健,,,李健,159211091,True,False,False
310160,嘿Siri播放徐良的歌,徐良,,,徐良,657692607,True,True,True
308986,嘿Siri播放汪峰的歌,汪峰,,,汪峰,166694332,True,True,True
309195,嘿Siri播放Clazziquai Project的歌,Clazziquai Project,,,Clazziquai Project,82012551,False,False,True
309476,嘿Siri播放Fly by Midnight的歌,Fly by Midnight,,,Fly by Midnight,1046396707,True,True,True
309238,嘿Siri播放蔡佩軒的歌,蔡佩軒,,,蔡佩軒,1219224564,True,True,True
309501,嘿Siri播放Aqua的歌,Aqua,,,Aqua,62978,True,True,True
310135,嘿Siri播放謝和弦的歌,謝和弦,,,謝和弦,420372665,True,True,True
309109,嘿Siri播放約書亞樂團的歌,約書亞樂團,,,約書亞樂團,976498453,True,True,True
310300,嘿Siri播放Lykke Li的歌,Lykke Li,,,Lykke Li,263435943,True,True,True
309172,嘿Siri播放Red Velvet的歌,Red Velvet,,,Red Velvet,906961899,False,True,True
309057,嘿Siri播放麥浚龍的歌,麥浚龍,,,麥浚龍,720628741,True,True,True
310140,嘿Siri播放吳思賢的歌,吳思賢,,,吳思賢,893871425,True,True,True
309089,嘿Siri播放大壯的歌,大壯,,,大壯,1046720596,True,False,False
308990,嘿Siri播放Take That的歌,Take That,,,Take That,13653352,True,True,True
308678,嘿Siri播放Pi Ano的歌,Pi Ano,,,Pi Ano,507889834,False,False,False
309991,嘿Siri播放Anne-Marie的歌,Anne-Marie,,,Anne-Marie,474724108,True,True,True
309165,嘿Siri播放Every Little Thing的歌,Every Little Thing,,,Every Little Thing,73957328,True,True,True
309597,嘿Siri播放坂本龍一的歌,坂本龍一,,,坂本龍一,271593168,True,True,True
310217,嘿Siri播放Maranatha! Music的歌,Maranatha! Music,,,Maranatha! Music,220299719,False,False,True
308411,嘿Siri播放Iggy Azalea的歌,Iggy Azalea,,,Iggy Azalea,503970811,False,False,True
308758,嘿Siri播放Far East Movement的歌,Far East Movement,,,Far East Movement,159256095,True,True,True
308563,嘿Siri播放Arctic Monkeys的歌,Arctic Monkeys,,,Arctic Monkeys,62820413,True,True,True
308476,嘿Siri播放Vanessa Carlton的歌,Vanessa Carlton,,,Vanessa Carlton,111238,True,True,True
308491,嘿Siri播放T.M.Revolution的歌,T.M.Revolution,,,T.M.Revolution,326645508,True,True,True
308902,嘿Siri播放鄭晟河的歌,鄭晟河,,,鄭晟河,480089701,True,True,True
308816,嘿Siri播放約翰貝瑞的歌,約翰貝瑞,,,約翰貝瑞,251072,True,True,True
309230,嘿Siri播放Christina Grimmie的歌,Christina Grimmie,,,Christina Grimmie,441742009,True,True,True
310091,嘿Siri播放Kelly Clarkson的歌,Kelly Clarkson,,,Kelly Clarkson,316265,True,True,True
308675,嘿Siri播放Baby Sleep Lullaby Academy的歌,Baby Sleep Lullaby Academy,,,Baby Sleep Lullaby Academy,963545464,False,False,True
309795,嘿Siri播放呂薔Amuyi的歌,呂薔Amuyi,,,呂薔Amuyi,1249985897,True,True,True
310186,嘿Siri播放Yuna的歌,Yuna,,,Yuna,508690833,False,False,True
309457,嘿Siri播放周杰倫的歌,周杰倫,,,周杰倫,300117743,True,True,True
309455,嘿Siri播放陳奕迅的歌,陳奕迅,,,陳奕迅,137938148,True,True,True
308896,嘿Siri播放Anne-Sophie Mutter的歌,Anne-Sophie Mutter,,,Anne-Sophie Mutter,497675,False,False,True
309792,嘿Siri播放VIXX LR的歌,VIXX LR,,,VIXX LR,1032610440,False,False,True
309835,嘿Siri播放Whethan的歌,Whethan,,,Whethan,1131838621,False,False,True
309701,嘿Siri播放TEEN TOP的歌,TEEN TOP,,,TEEN TOP,415785922,True,True,True
308488,嘿Siri播放張芸京的歌,張芸京,,,張芸京,327615035,True,True,True
310101,嘿Siri播放梁文音的歌,梁文音,,,梁文音,303214431,True,True,True
309987,嘿Siri播放放浪兄弟的歌,放浪兄弟,,,放浪兄弟,74067869,True,True,True
309740,嘿Siri播放Michael Jackson的歌,Michael Jackson,,,Michael Jackson,32940,True,True,True
308643,嘿Siri播放王嘉爾的歌,王嘉爾,,,王嘉爾,1219157172,True,True,True
309115,嘿Siri播放亞細亞功夫世代的歌,亞細亞功夫世代,,,亞細亞功夫世代,295201343,True,True,True
308497,嘿Siri播放鄭興的歌,鄭興,,,鄭興,1203632104,True,True,True
309504,嘿Siri播放奧斯卡的歌,奧斯卡,,,奧斯卡,945625281,True,True,True
308388,嘿Siri播放Sabrina Carpenter的歌,Sabrina Carpenter,,,Sabrina Carpenter,390647681,True,True,True
308838,嘿Siri播放The Calling的歌,The Calling,,,The Calling,1706169,True,True,True
309430,嘿Siri播放Gregory Porter的歌,Gregory Porter,,,Gregory Porter,3437037,True,True,True
308650,嘿Siri播放告五人的歌,告五人,,,告五人,1284151651,True,True,True
310089,嘿Siri播放Liam Payne的歌,Liam Payne,,,Liam Payne,366710817,False,False,True
309702,嘿Siri播放Daniel Caesar的歌,Daniel Caesar,,,Daniel Caesar,1019899019,True,True,True
309899,嘿Siri播放Leonard Cohen的歌,Leonard Cohen,,,Leonard Cohen,485677,True,True,True
309888,嘿Siri播放莫文蔚的歌,莫文蔚,,,莫文蔚,162585630,True,True,True
309542,嘿Siri播放張國榮的歌,張國榮,,,張國榮,41759136,True,True,True
309822,嘿Siri播放Lenka的歌,Lenka,,,Lenka,284076566,True,True,True
309570,嘿Siri播放JAY Z的歌,JAY Z,,,JAY Z,112080,False,False,False
310076,嘿Siri播放徐朱玄的歌,徐朱玄,,,Seohyun,502419930,False,False,False
308851,嘿Siri播放杜德偉的歌,杜德偉,,,杜德偉,74233978,True,True,True
309254,嘿Siri播放The Script的歌,The Script,,,The Script,277228393,False,True,True
309776,嘿Siri播放Outkast的歌,Outkast,,,Outkast,289550,False,False,True
308483,嘿Siri播放Usher的歌,Usher,,,Usher,15885,False,False,True
309618,嘿Siri播放blackbear的歌,blackbear,,,blackbear,521141925,False,False,True
309387,嘿Siri播放SHINee的歌,SHINee,,,SHINee,433371033,True,True,True
309812,嘿Siri播放克里斯波提的歌,克里斯波提,,,Chris Botti,38341,False,False,False
308921,嘿Siri播放Glen Hansard的歌,Glen Hansard,,,Glen Hansard,99200052,True,True,True
310251,嘿Siri播放謝霆鋒的歌,謝霆鋒,,,謝霆鋒,312502178,True,True,True
309473,嘿Siri播放安迪威廉斯的歌,安迪威廉斯,,,安迪威廉斯,466691,True,True,True
309153,嘿Siri播放R3hab的歌,R3hab,,,R3hab,331900515,False,False,True
310054,嘿Siri播放Boyzone的歌,Boyzone,,,Boyzone,417639,True,True,True
309760,嘿Siri播放a-ha的歌,a-ha,,,a-ha,166566,False,False,True
308510,嘿Siri播放Hiroyuki Sawano的歌,Hiroyuki Sawano,,,Hiroyuki Sawano,156620523,False,False,True
309164,嘿Siri播放Black Atlass的歌,Black Atlass,,,Black Atlass,660284136,True,True,True
310158,嘿Siri播放白智英的歌,白智英,,,白智英,298785780,True,True,True
309498,嘿Siri播放Muffin Songs的歌,Muffin Songs,,,Muffin Songs,492247042,True,True,True
309369,嘿Siri播放The Bangles的歌,The Bangles,,,The Bangles,3932789,True,True,True
309220,嘿Siri播放臺灣福音書房的歌,臺灣福音書房,,,臺灣福音書房,1049272662,True,True,True
309936,嘿Siri播放Al Jarreau的歌,Al Jarreau,,,Al Jarreau,155948,False,False,True
309790,嘿Siri播放Boxing樂團的歌,Boxing樂團,,,Boxing樂團,933098436,False,False,True
309687,嘿Siri播放邱振哲的歌,邱振哲,,,邱振哲,937130810,True,True,True
310258,嘿Siri播放黃鴻升的歌,黃鴻升,,,黃鴻升,543460036,True,True,True
308968,嘿Siri播放黃小琥的歌,黃小琥,,,黃小琥,367991488,True,True,True
308936,嘿Siri播放柯有倫的歌,柯有倫,,,柯有倫,306799807,True,True,True
309381,嘿Siri播放Tom Odell的歌,Tom Odell,,,Tom Odell,524929515,False,False,True
308572,嘿Siri播放EXO-K的歌,EXO-K,,,EXO-K,498450522,True,True,True
309943,嘿Siri播放SPICA的歌,SPICA,,,SPICA,179833053,False,False,True
309325,嘿Siri播放朵薇史堤凱的歌,朵薇史堤凱,,,Tove Styrke,338875409,False,False,False
309958,嘿Siri播放Conor Maynard的歌,Conor Maynard,,,Conor Maynard,413594421,True,True,True
310097,嘿Siri播放獅子合唱團的歌,獅子合唱團,,,獅子合唱團,1112739143,True,True,True
309837,嘿Siri播放Frank Ocean的歌,Frank Ocean,,,Frank Ocean,442122051,True,True,True
309084,嘿Siri播放GARNiDELiA的歌,GARNiDELiA,,,GARNiDELiA,449080818,True,True,True
308795,嘿Siri播放HRVY的歌,HRVY,,,HRVY,1253012200,True,True,True
310003,嘿Siri播放My Chemical Romance的歌,My Chemical Romance,,,My Chemical Romance,14748659,True,True,True
309167,嘿Siri播放Frenship的歌,Frenship,,,Frenship,699365325,False,False,True
